pc_received_time,device,timestamp,epoch,time_label,elapsed_s,temp_c,rh_percent,co2_ppm,pressure_hpa,vpd_kpa,air_velocity_ms,par_raw,par_umol_m2_s,fan_speed_percent,fan_rpm,fan_dac_v
2026-06-05 11:20:23,DREAM_BotFan_1,2026-06-05 11:20:23,1780658423,2026-06-05 11:20:23,56.1,19.44,63.43,526.0,NAN,0.826,NAN,NAN,NAN,90.0,6068.0,9.0
2026-06-05 11:20:28,DREAM_BotFan_1,2026-06-05 11:20:28,1780658428,2026-06-05 11:20:28,61.1,19.33,63.90,522.0,NAN,0.810,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:20:33,DREAM_BotFan_1,2026-06-05 11:20:33,1780658433,2026-06-05 11:20:33,66.1,19.21,64.33,496.0,NAN,0.794,NAN,NAN,NAN,90.0,5955.9,9.0
2026-06-05 11:20:38,DREAM_BotFan_1,2026-06-05 11:20:38,1780658438,2026-06-05 11:20:38,71.2,19.14,64.70,497.0,NAN,0.783,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:20:43,DREAM_BotFan_1,2026-06-05 11:20:43,1780658443,2026-06-05 11:20:43,76.2,19.03,65.08,497.0,NAN,0.769,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:20:48,DREAM_BotFan_1,2026-06-05 11:20:48,1780658448,2026-06-05 11:20:48,81.2,18.96,65.42,493.0,NAN,0.758,NAN,NAN,NAN,90.0,5959.5,9.0
2026-06-05 11:20:53,DREAM_BotFan_1,2026-06-05 11:20:53,1780658453,2026-06-05 11:20:53,86.2,18.79,66.03,497.0,NAN,0.737,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:20:58,DREAM_BotFan_1,2026-06-05 11:20:58,1780658458,2026-06-05 11:20:58,91.2,18.75,66.27,500.0,NAN,0.730,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:21:03,DREAM_BotFan_1,2026-06-05 11:21:03,1780658463,2026-06-05 11:21:03,96.2,18.71,66.50,497.0,NAN,0.723,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:21:08,DREAM_BotFan_1,2026-06-05 11:21:08,1780658468,2026-06-05 11:21:08,101.2,18.64,66.72,496.0,NAN,0.715,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:21:13,DREAM_BotFan_1,2026-06-05 11:21:13,1780658473,2026-06-05 11:21:13,106.2,18.58,66.94,492.0,NAN,0.708,NAN,NAN,NAN,90.0,5959.5,9.0
2026-06-05 11:21:18,DREAM_BotFan_1,2026-06-05 11:21:18,1780658478,2026-06-05 11:21:18,111.2,18.56,67.15,493.0,NAN,0.702,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:21:23,DREAM_BotFan_1,2026-06-05 11:21:23,1780658483,2026-06-05 11:21:23,116.3,18.52,67.31,488.0,NAN,0.697,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:21:28,DREAM_BotFan_1,2026-06-05 11:21:28,1780658488,2026-06-05 11:21:28,121.3,18.48,67.49,485.0,NAN,0.692,NAN,NAN,NAN,90.0,5959.5,9.0
2026-06-05 11:21:33,DREAM_BotFan_1,2026-06-05 11:21:33,1780658493,2026-06-05 11:21:33,126.3,18.43,67.64,484.0,NAN,0.686,NAN,NAN,NAN,90.0,5955.9,9.0
2026-06-05 11:21:38,DREAM_BotFan_1,2026-06-05 11:21:38,1780658498,2026-06-05 11:21:38,131.3,18.41,67.78,491.0,NAN,0.683,NAN,NAN,NAN,90.0,5854.8,9.0
2026-06-05 11:21:43,DREAM_BotFan_1,2026-06-05 11:21:43,1780658503,2026-06-05 11:21:43,136.3,18.38,67.91,493.0,NAN,0.678,NAN,NAN,NAN,90.0,6068.0,9.0
2026-06-05 11:21:48,DREAM_BotFan_1,2026-06-05 11:21:48,1780658508,2026-06-05 11:21:48,141.3,18.35,68.05,489.0,NAN,0.674,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:21:53,DREAM_BotFan_1,2026-06-05 11:21:53,1780658513,2026-06-05 11:21:53,146.3,18.33,68.16,491.0,NAN,0.671,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:21:58,DREAM_BotFan_1,2026-06-05 11:21:58,1780658518,2026-06-05 11:21:58,151.3,18.32,68.24,482.0,NAN,0.669,NAN,NAN,NAN,90.0,5955.9,9.0
2026-06-05 11:22:03,DREAM_BotFan_1,2026-06-05 11:22:03,1780658523,2026-06-05 11:22:03,156.3,18.28,68.35,483.0,NAN,0.665,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:22:12,DREAM_BotFan_1,2026-06-05 11:22:08,1780658528,2026-06-05 11:22:08,161.3,18.28,68.41,487.0,NAN,0.664,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:22:15,DREAM_BotFan_1,2026-06-05 11:22:13,1780658533,2026-06-05 11:22:13,166.5,18.26,68.49,483.0,NAN,0.661,NAN,NAN,NAN,90.0,5750.4,9.0
2026-06-05 11:22:18,DREAM_BotFan_1,2026-06-05 11:22:18,1780658538,2026-06-05 11:22:18,171.4,18.23,68.59,483.0,NAN,0.658,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:22:24,DREAM_BotFan_1,2026-06-05 11:22:23,1780658543,2026-06-05 11:22:23,176.4,18.23,68.60,481.0,NAN,0.657,NAN,NAN,NAN,90.0,5955.9,9.0
2026-06-05 11:22:28,DREAM_BotFan_1,2026-06-05 11:22:28,1780658548,2026-06-05 11:22:28,181.5,18.21,68.71,481.0,NAN,0.655,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:22:33,DREAM_BotFan_1,2026-06-05 11:22:33,1780658553,2026-06-05 11:22:33,186.5,18.18,68.82,487.0,NAN,0.651,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:22:38,DREAM_BotFan_1,2026-06-05 11:22:38,1780658558,2026-06-05 11:22:38,191.5,18.19,68.86,484.0,NAN,0.650,NAN,NAN,NAN,90.0,5959.5,9.0
2026-06-05 11:22:43,DREAM_BotFan_1,2026-06-05 11:22:43,1780658563,2026-06-05 11:22:43,196.5,18.15,68.92,482.0,NAN,0.647,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:22:48,DREAM_BotFan_1,2026-06-05 11:22:48,1780658568,2026-06-05 11:22:48,201.5,18.16,68.91,481.0,NAN,0.648,NAN,NAN,NAN,90.0,5854.8,9.0
2026-06-05 11:22:53,DREAM_BotFan_1,2026-06-05 11:22:53,1780658573,2026-06-05 11:22:53,206.5,18.15,68.99,479.0,NAN,0.646,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:22:58,DREAM_BotFan_1,2026-06-05 11:22:58,1780658578,2026-06-05 11:22:58,211.5,18.15,68.97,472.0,NAN,0.647,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:23:04,DREAM_BotFan_1,2026-06-05 11:23:03,1780658583,2026-06-05 11:23:03,216.6,18.16,69.01,472.0,NAN,0.646,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:23:09,DREAM_BotFan_1,2026-06-05 11:23:08,1780658588,2026-06-05 11:23:08,221.6,18.15,69.03,471.0,NAN,0.645,NAN,NAN,NAN,90.0,5955.9,9.0
2026-06-05 11:23:14,DREAM_BotFan_1,2026-06-05 11:23:13,1780658593,2026-06-05 11:23:13,226.6,18.16,69.02,470.0,NAN,0.646,NAN,NAN,NAN,90.0,5959.5,9.0
2026-06-05 11:23:19,DREAM_BotFan_1,2026-06-05 11:23:18,1780658598,2026-06-05 11:23:18,231.6,18.13,69.07,469.0,NAN,0.644,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:23:24,DREAM_BotFan_1,2026-06-05 11:23:23,1780658603,2026-06-05 11:23:23,236.6,18.16,69.05,470.0,NAN,0.645,NAN,NAN,NAN,90.0,5959.5,9.0
2026-06-05 11:23:29,DREAM_BotFan_1,2026-06-05 11:23:28,1780658608,2026-06-05 11:23:28,241.6,18.13,69.09,469.0,NAN,0.643,NAN,NAN,NAN,90.0,6068.0,9.0
2026-06-05 11:23:35,DREAM_BotFan_1,2026-06-05 11:23:33,1780658613,2026-06-05 11:23:33,246.6,18.13,69.12,466.0,NAN,0.643,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:23:39,DREAM_BotFan_1,2026-06-05 11:23:38,1780658618,2026-06-05 11:23:38,251.7,18.13,69.12,461.0,NAN,0.642,NAN,NAN,NAN,90.0,5955.9,9.0
2026-06-05 11:23:44,DREAM_BotFan_1,2026-06-05 11:23:43,1780658623,2026-06-05 11:23:43,256.7,18.11,69.15,456.0,NAN,0.641,NAN,NAN,NAN,90.0,6180.5,9.0
2026-06-05 11:23:49,DREAM_BotFan_1,2026-06-05 11:23:48,1780658628,2026-06-05 11:23:48,261.7,18.13,69.16,456.0,NAN,0.642,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:23:54,DREAM_BotFan_1,2026-06-05 11:23:53,1780658633,2026-06-05 11:23:53,266.7,18.12,69.16,458.0,NAN,0.642,NAN,NAN,NAN,90.0,5959.5,9.0
2026-06-05 11:24:03,DREAM_BotFan_1,2026-06-05 11:23:58,1780658638,2026-06-05 11:23:58,271.7,18.12,69.17,461.0,NAN,0.641,NAN,NAN,NAN,90.0,5750.4,9.0
2026-06-05 11:24:04,DREAM_BotFan_1,2026-06-05 11:24:03,1780658643,2026-06-05 11:24:03,276.7,18.13,69.18,457.0,NAN,0.641,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:24:09,DREAM_BotFan_1,2026-06-05 11:24:08,1780658648,2026-06-05 11:24:08,281.7,18.13,69.15,457.0,NAN,0.642,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:24:14,DREAM_BotFan_1,2026-06-05 11:24:13,1780658653,2026-06-05 11:24:13,286.7,18.13,69.14,464.0,NAN,0.642,NAN,NAN,NAN,90.0,5959.5,9.0
2026-06-05 11:24:20,DREAM_BotFan_1,2026-06-05 11:24:19,1780658659,2026-06-05 11:24:19,292.7,18.16,69.11,459.0,NAN,0.644,NAN,NAN,NAN,90.0,5959.5,9.0
2026-06-05 11:24:25,DREAM_BotFan_1,2026-06-05 11:24:24,1780658664,2026-06-05 11:24:24,297.7,18.11,69.13,456.0,NAN,0.641,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:24:30,DREAM_BotFan_1,2026-06-05 11:24:29,1780658669,2026-06-05 11:24:29,302.7,18.12,69.13,458.0,NAN,0.642,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:24:35,DREAM_BotFan_1,2026-06-05 11:24:34,1780658674,2026-06-05 11:24:34,307.7,18.14,69.18,459.0,NAN,0.642,NAN,NAN,NAN,90.0,5959.5,9.0
2026-06-05 11:24:40,DREAM_BotFan_1,2026-06-05 11:24:39,1780658679,2026-06-05 11:24:39,312.7,18.15,69.13,457.0,NAN,0.643,NAN,NAN,NAN,90.0,6068.0,9.0
2026-06-05 11:24:45,DREAM_BotFan_1,2026-06-05 11:24:44,1780658684,2026-06-05 11:24:44,317.7,18.13,69.13,459.0,NAN,0.642,NAN,NAN,NAN,90.0,5959.5,9.0
2026-06-05 11:24:50,DREAM_BotFan_1,2026-06-05 11:24:49,1780658689,2026-06-05 11:24:49,322.8,18.13,69.14,458.0,NAN,0.642,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:24:55,DREAM_BotFan_1,2026-06-05 11:24:54,1780658694,2026-06-05 11:24:54,327.8,18.15,69.13,461.0,NAN,0.643,NAN,NAN,NAN,90.0,5750.4,9.0
2026-06-05 11:25:01,DREAM_BotFan_1,2026-06-05 11:24:59,1780658699,2026-06-05 11:24:59,332.8,18.14,69.14,467.0,NAN,0.643,NAN,NAN,NAN,90.0,5955.9,9.0
2026-06-05 11:25:06,DREAM_BotFan_1,2026-06-05 11:25:04,1780658704,2026-06-05 11:25:04,337.8,18.11,69.09,467.0,NAN,0.643,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:25:11,DREAM_BotFan_1,2026-06-05 11:25:10,1780658710,2026-06-05 11:25:10,343.7,18.16,69.07,468.0,NAN,0.645,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:25:16,DREAM_BotFan_1,2026-06-05 11:25:15,1780658715,2026-06-05 11:25:15,348.7,18.15,69.07,467.0,NAN,0.645,NAN,NAN,NAN,90.0,5959.5,9.0
2026-06-05 11:25:21,DREAM_BotFan_1,2026-06-05 11:25:20,1780658720,2026-06-05 11:25:20,353.7,18.14,69.10,473.0,NAN,0.643,NAN,NAN,NAN,90.0,5750.4,9.0
2026-06-05 11:25:26,DREAM_BotFan_1,2026-06-05 11:25:25,1780658725,2026-06-05 11:25:25,358.7,18.15,69.04,475.0,NAN,0.645,NAN,NAN,NAN,90.0,5955.9,9.0
2026-06-05 11:25:31,DREAM_BotFan_1,2026-06-05 11:25:30,1780658730,2026-06-05 11:25:30,363.7,18.16,69.02,464.0,NAN,0.646,NAN,NAN,NAN,90.0,5955.9,9.0
2026-06-05 11:25:36,DREAM_BotFan_1,2026-06-05 11:25:35,1780658735,2026-06-05 11:25:35,368.7,18.16,69.02,464.0,NAN,0.646,NAN,NAN,NAN,90.0,5959.5,9.0
2026-06-05 11:25:41,DREAM_BotFan_1,2026-06-05 11:25:40,1780658740,2026-06-05 11:25:40,373.7,18.15,69.03,465.0,NAN,0.645,NAN,NAN,NAN,90.0,6068.0,9.0
2026-06-05 11:25:46,DREAM_BotFan_1,2026-06-05 11:25:45,1780658745,2026-06-05 11:25:45,378.7,18.14,69.03,463.0,NAN,0.645,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:25:53,DREAM_BotFan_1,2026-06-05 11:25:50,1780658750,2026-06-05 11:25:50,383.8,18.18,68.99,463.0,NAN,0.647,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:25:57,DREAM_BotFan_1,2026-06-05 11:25:55,1780658755,2026-06-05 11:25:55,388.8,18.17,68.99,462.0,NAN,0.647,NAN,NAN,NAN,90.0,5959.5,9.0
2026-06-05 11:26:01,DREAM_BotFan_1,2026-06-05 11:26:00,1780658760,2026-06-05 11:26:00,393.8,18.18,68.97,449.0,NAN,0.648,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:26:06,DREAM_BotFan_1,2026-06-05 11:26:05,1780658765,2026-06-05 11:26:05,398.8,18.19,68.99,448.0,NAN,0.648,NAN,NAN,NAN,90.0,5959.5,9.0
2026-06-05 11:26:11,DREAM_BotFan_1,2026-06-05 11:26:10,1780658770,2026-06-05 11:26:10,403.8,18.17,68.97,446.0,NAN,0.648,NAN,NAN,NAN,90.0,5959.5,9.0
2026-06-05 11:26:16,DREAM_BotFan_1,2026-06-05 11:26:15,1780658775,2026-06-05 11:26:15,408.8,18.21,68.97,441.0,NAN,0.649,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:26:21,DREAM_BotFan_1,2026-06-05 11:26:20,1780658780,2026-06-05 11:26:20,413.8,18.19,68.96,444.0,NAN,0.648,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:26:26,DREAM_BotFan_1,2026-06-05 11:26:25,1780658785,2026-06-05 11:26:25,418.8,18.20,68.91,451.0,NAN,0.650,NAN,NAN,NAN,90.0,6068.0,9.0
2026-06-05 11:26:31,DREAM_BotFan_1,2026-06-05 11:26:30,1780658790,2026-06-05 11:26:30,423.8,18.20,68.89,448.0,NAN,0.650,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:26:36,DREAM_BotFan_1,2026-06-05 11:26:35,1780658795,2026-06-05 11:26:35,428.8,18.20,68.89,450.0,NAN,0.650,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:26:41,DREAM_BotFan_1,2026-06-05 11:26:40,1780658800,2026-06-05 11:26:40,433.9,18.20,68.88,451.0,NAN,0.650,NAN,NAN,NAN,90.0,5750.4,9.0
2026-06-05 11:26:46,DREAM_BotFan_1,2026-06-05 11:26:45,1780658805,2026-06-05 11:26:45,438.9,18.21,68.86,449.0,NAN,0.651,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:26:51,DREAM_BotFan_1,2026-06-05 11:26:50,1780658810,2026-06-05 11:26:50,443.9,18.21,68.87,451.0,NAN,0.651,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:26:58,DREAM_BotFan_1,2026-06-05 11:26:55,1780658815,2026-06-05 11:26:55,448.9,18.21,68.87,448.0,NAN,0.651,NAN,NAN,NAN,90.0,5955.9,9.0
2026-06-05 11:27:01,DREAM_BotFan_1,2026-06-05 11:27:00,1780658820,2026-06-05 11:27:00,453.9,18.24,68.83,444.0,NAN,0.653,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:27:06,DREAM_BotFan_1,2026-06-05 11:27:05,1780658825,2026-06-05 11:27:05,458.9,18.23,68.86,449.0,NAN,0.652,NAN,NAN,NAN,90.0,5955.9,9.0
2026-06-05 11:27:11,DREAM_BotFan_1,2026-06-05 11:27:10,1780658830,2026-06-05 11:27:10,463.9,18.21,68.80,456.0,NAN,0.652,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:27:16,DREAM_BotFan_1,2026-06-05 11:27:15,1780658835,2026-06-05 11:27:15,468.9,18.22,68.81,449.0,NAN,0.653,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:27:21,DREAM_BotFan_1,2026-06-05 11:27:20,1780658840,2026-06-05 11:27:20,473.9,18.22,68.80,446.0,NAN,0.653,NAN,NAN,NAN,90.0,5959.5,9.0
2026-06-05 11:27:26,DREAM_BotFan_1,2026-06-05 11:27:25,1780658845,2026-06-05 11:27:25,478.9,18.24,68.78,446.0,NAN,0.654,NAN,NAN,NAN,90.0,5959.5,9.0
2026-06-05 11:27:31,DREAM_BotFan_1,2026-06-05 11:27:30,1780658850,2026-06-05 11:27:30,483.9,18.23,68.82,448.0,NAN,0.653,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:27:36,DREAM_BotFan_1,2026-06-05 11:27:35,1780658855,2026-06-05 11:27:35,488.9,18.24,68.77,449.0,NAN,0.654,NAN,NAN,NAN,90.0,5959.5,9.0
2026-06-05 11:27:41,DREAM_BotFan_1,2026-06-05 11:27:40,1780658860,2026-06-05 11:27:40,493.9,18.23,68.78,455.0,NAN,0.654,NAN,NAN,NAN,90.0,5955.9,9.0
2026-06-05 11:27:46,DREAM_BotFan_1,2026-06-05 11:27:45,1780658865,2026-06-05 11:27:45,498.9,18.23,68.78,452.0,NAN,0.654,NAN,NAN,NAN,90.0,5955.9,9.0
2026-06-05 11:27:51,DREAM_BotFan_1,2026-06-05 11:27:50,1780658870,2026-06-05 11:27:50,503.9,18.23,68.74,453.0,NAN,0.655,NAN,NAN,NAN,90.0,5747.1,9.0
2026-06-05 11:27:56,DREAM_BotFan_1,2026-06-05 11:27:55,1780658875,2026-06-05 11:27:55,508.9,18.25,68.71,449.0,NAN,0.656,NAN,NAN,NAN,90.0,5750.4,9.0
2026-06-05 11:28:01,DREAM_BotFan_1,2026-06-05 11:28:00,1780658880,2026-06-05 11:28:00,514.0,18.24,68.76,453.0,NAN,0.655,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:28:06,DREAM_BotFan_1,2026-06-05 11:28:05,1780658885,2026-06-05 11:28:05,519.0,18.24,68.73,452.0,NAN,0.655,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:28:11,DREAM_BotFan_1,2026-06-05 11:28:11,1780658891,2026-06-05 11:28:11,524.0,18.23,68.70,459.0,NAN,0.655,NAN,NAN,NAN,90.0,5959.5,9.0
2026-06-05 11:28:16,DREAM_BotFan_1,2026-06-05 11:28:16,1780658896,2026-06-05 11:28:16,529.0,18.24,68.71,458.0,NAN,0.656,NAN,NAN,NAN,90.0,5955.9,9.0
2026-06-05 11:28:21,DREAM_BotFan_1,2026-06-05 11:28:21,1780658901,2026-06-05 11:28:21,534.0,18.25,68.74,460.0,NAN,0.656,NAN,NAN,NAN,90.0,5959.5,9.0
2026-06-05 11:28:26,DREAM_BotFan_1,2026-06-05 11:28:26,1780658906,2026-06-05 11:28:26,539.0,18.24,68.68,459.0,NAN,0.656,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:28:31,DREAM_BotFan_1,2026-06-05 11:28:31,1780658911,2026-06-05 11:28:31,544.0,18.23,68.66,448.0,NAN,0.656,NAN,NAN,NAN,90.0,5959.5,9.0
2026-06-05 11:28:36,DREAM_BotFan_1,2026-06-05 11:28:36,1780658916,2026-06-05 11:28:36,549.0,18.26,68.69,447.0,NAN,0.657,NAN,NAN,NAN,90.0,5955.9,9.0
2026-06-05 11:28:41,DREAM_BotFan_1,2026-06-05 11:28:41,1780658921,2026-06-05 11:28:41,554.0,18.26,68.67,447.0,NAN,0.657,NAN,NAN,NAN,90.0,5955.9,9.0
2026-06-05 11:28:46,DREAM_BotFan_1,2026-06-05 11:28:46,1780658926,2026-06-05 11:28:46,559.1,18.24,68.63,448.0,NAN,0.657,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:28:51,DREAM_BotFan_1,2026-06-05 11:28:51,1780658931,2026-06-05 11:28:51,564.1,18.27,68.68,444.0,NAN,0.657,NAN,NAN,NAN,90.0,5955.9,9.0
2026-06-05 11:28:56,DREAM_BotFan_1,2026-06-05 11:28:56,1780658936,2026-06-05 11:28:56,569.1,18.28,68.65,446.0,NAN,0.658,NAN,NAN,NAN,90.0,5959.5,9.0
2026-06-05 11:29:01,DREAM_BotFan_1,2026-06-05 11:29:01,1780658941,2026-06-05 11:29:01,574.1,18.28,68.63,456.0,NAN,0.659,NAN,NAN,NAN,90.0,5959.5,9.0
2026-06-05 11:29:06,DREAM_BotFan_1,2026-06-05 11:29:06,1780658946,2026-06-05 11:29:06,579.1,18.27,68.61,450.0,NAN,0.659,NAN,NAN,NAN,90.0,5959.5,9.0
2026-06-05 11:29:11,DREAM_BotFan_1,2026-06-05 11:29:11,1780658951,2026-06-05 11:29:11,584.1,18.27,68.61,450.0,NAN,0.659,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:29:16,DREAM_BotFan_1,2026-06-05 11:29:16,1780658956,2026-06-05 11:29:16,589.1,18.27,68.58,448.0,NAN,0.660,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:29:21,DREAM_BotFan_1,2026-06-05 11:29:21,1780658961,2026-06-05 11:29:21,594.1,18.28,68.58,456.0,NAN,0.660,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:29:26,DREAM_BotFan_1,2026-06-05 11:29:26,1780658966,2026-06-05 11:29:26,599.1,18.28,68.54,454.0,NAN,0.661,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:29:31,DREAM_BotFan_1,2026-06-05 11:29:31,1780658971,2026-06-05 11:29:31,604.1,18.29,68.57,454.0,NAN,0.661,NAN,NAN,NAN,90.0,5955.9,9.0
2026-06-05 11:29:36,DREAM_BotFan_1,2026-06-05 11:29:36,1780658976,2026-06-05 11:29:36,609.1,18.30,68.57,447.0,NAN,0.661,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:29:41,DREAM_BotFan_1,2026-06-05 11:29:41,1780658981,2026-06-05 11:29:41,614.1,18.29,68.54,446.0,NAN,0.661,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:29:46,DREAM_BotFan_1,2026-06-05 11:29:46,1780658986,2026-06-05 11:29:46,619.1,18.30,68.57,443.0,NAN,0.661,NAN,NAN,NAN,90.0,5959.5,9.0
2026-06-05 11:29:51,DREAM_BotFan_1,2026-06-05 11:29:51,1780658991,2026-06-05 11:29:51,624.2,18.30,68.57,448.0,NAN,0.661,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:29:56,DREAM_BotFan_1,2026-06-05 11:29:56,1780658996,2026-06-05 11:29:56,629.2,18.31,68.54,451.0,NAN,0.662,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:30:01,DREAM_BotFan_1,2026-06-05 11:30:01,1780659001,2026-06-05 11:30:01,634.2,18.31,68.55,451.0,NAN,0.662,NAN,NAN,NAN,90.0,5959.5,9.0
2026-06-05 11:30:06,DREAM_BotFan_1,2026-06-05 11:30:06,1780659006,2026-06-05 11:30:06,639.2,18.31,68.51,450.0,NAN,0.663,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:30:11,DREAM_BotFan_1,2026-06-05 11:30:11,1780659011,2026-06-05 11:30:11,644.2,18.29,68.52,447.0,NAN,0.662,NAN,NAN,NAN,90.0,5959.5,9.0
2026-06-05 11:30:16,DREAM_BotFan_1,2026-06-05 11:30:16,1780659016,2026-06-05 11:30:16,649.2,18.31,68.50,452.0,NAN,0.663,NAN,NAN,NAN,90.0,5851.4,9.0
2026-06-05 11:30:21,DREAM_BotFan_1,2026-06-05 11:30:21,1780659021,2026-06-05 11:30:21,654.2,18.32,68.46,444.0,NAN,0.664,NAN,NAN,NAN,90.0,5955.9,9.0
